asin,title,imgUrl,productURL,stars,reviews,price,listPrice,categoryName,isBestSeller,boughtInLastMonth
B07PVBZ71R,"CCTV Video Surveillance Security Stickers, Blue and White Octagon-Shaped,84mm X 84mm Vinyl Decals - Indoor & Outdoor Use, UV Protected & Waterproof - 6 Labels",https://m.media-amazon.com/images/I/81Lu417o9LL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07PVBZ71R,4.4,106,9.1,0,Industrial  Scientific,FALSE,50
B09TPGQY83,"V7 V8 Vacuum Filter Replacement Kit Compatible with Dyson V7, V8 Animal and V8 Absolute Cordless Vacuum, 3 HEPA Column Filter, 3 Pre-Filter, Replaces Part # 965661-01 & 967478-01",https://m.media-amazon.com/images/I/714moqvXLTL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09TPGQY83,4.7,98,23.99,0,Industrial  Scientific,FALSE,50
B06XH6H26X,Freeman Pneumatics P23-138 23 Gauge 1-3/8” Headless Micro Pins,https://m.media-amazon.com/images/I/81XnSJssHIL._AC_UL320_.jpg,https://www.amazon.ca/dp/B06XH6H26X,4.6,638,16.52,0,Industrial  Scientific,FALSE,50
B07CB7VYB2,14 Pcs M6 3D Printer Nozzle 0.4mm Extruder Brass Nozzle Print Head for 1.75mm Filament E3D V5 V6 Makerbot,https://m.media-amazon.com/images/I/51OpcEd1sML._AC_UL320_.jpg,https://www.amazon.ca/dp/B07CB7VYB2,4.2,350,12.49,0,Industrial  Scientific,FALSE,0
B09JWV7V3W,Flare Calmer Mini – Small Ear Plugs Alternative – Reduce Annoying Noises Without Blocking Sound – Soft Reusable Silicone - Purple,https://m.media-amazon.com/images/I/41OQ59o6z3L._AC_UL320_.jpg,https://www.amazon.ca/dp/B09JWV7V3W,3.4,1498,34.95,0,Industrial  Scientific,FALSE,50
B08FX3ZF9X,"Hand-held Alcohol Refractometer,V·RESOURCING 0~80% Alcohol Content Measurement Tool Tester;Widely Used in Scientific Research, Alcohol Purchase",https://m.media-amazon.com/images/I/61Uw8LlOa+L._AC_UL320_.jpg,https://www.amazon.ca/dp/B08FX3ZF9X,4.3,124,25.99,0,Industrial  Scientific,FALSE,0
B009NKXIKW,"Tork Universal SK1850A Singlefold Paper Hand Towel, 1-Ply, 10.25"" Width x 9.13"" Length, Natural, (Case of 16 Packs, 250 per Pack, 4,000 Towels)",https://m.media-amazon.com/images/I/81+Y-s9ANtL._AC_UL320_.jpg,https://www.amazon.ca/dp/B009NKXIKW,4.4,504,63.49,0,Industrial  Scientific,FALSE,50
B08B12R9R6,"Wood Drink Coasters with Metal Holder, GOH DODD 4 Inch 8 Pieces Wooden Coasters Cup Coaster Set for Bar Kitchen Home Apartment, Walnut Wood",https://m.media-amazon.com/images/I/71HzhaH3n0L._AC_UL320_.jpg,https://www.amazon.ca/dp/B08B12R9R6,4.5,432,22.99,0,Industrial  Scientific,FALSE,50
B07QMP57DG,"Simba Lighting LED GU10 5W Non-Dimmable Spot Light Bulb (6 Pack) Halogen 50W Replacement MR16 Shape for Accent, Recessed, Track Lighting, 38° Beam, 120V, Twist-N-Lock Bipin Base, 5000K Daylight",https://m.media-amazon.com/images/I/71N+LAXQ2FL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07QMP57DG,4.5,459,20.95,0,Industrial  Scientific,FALSE,0
B0B5BZ2VWX,"25 Pack 1ml 30Ga 0.5 Inches Plastic Measuring Cylinder, Individually Sealed Packaged",https://m.media-amazon.com/images/I/51jLpraU4gL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B5BZ2VWX,4.6,13,19.59,0,Industrial  Scientific,FALSE,0
B0009ON12G,"Yellow Jacket 2884 12/3 Heavy-Duty 15-Amp SJTW Contractor Extension Cord with Lighted Ends, 50-Feet",https://m.media-amazon.com/images/I/71Jtkvaf1HL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0009ON12G,4.8,1205,61.26,0,Industrial  Scientific,FALSE,0
B076HD7KFV,"SinLoon RJ45 Splitter Adapter, Ethernet Cable Splitter, RJ45 Network Extension Connector Ethernet Cable Sharing Kit for Router TV Box Camera PC Lapop 2 PCS (Black)",https://m.media-amazon.com/images/I/61eQA4jJtzL._AC_UL320_.jpg,https://www.amazon.ca/dp/B076HD7KFV,3.6,1909,12.8,13.99,Industrial  Scientific,FALSE,50
B0BLNHS5RM,"Whetstone Sharpening Stone, Knife Sharpening Stone of 400/1000/3000/8000 grit, Knife Sharpener Kit with Non-Slip Bamboo Base, Flattening Stone, Angle Guide, Leather Strop, Suitable for Knives",https://m.media-amazon.com/images/I/61wYcXFY65L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BLNHS5RM,4.4,85,25.73,29.67,Industrial  Scientific,FALSE,0
B07ZM7MRF6,"GuDoQi Mini Vacuum Cleaner, Handheld Vacuum Energy Saving, USB Rechargeable, 90 Minutes Runtime, 360° Rotatable Desk Vacuum Cleaner for Keyboard, Home, School, Office",https://m.media-amazon.com/images/I/51Hd3A+kFJL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07ZM7MRF6,4,1089,18.99,0,Industrial  Scientific,FALSE,50
B00424S2C8,"MG Chemicals 400-NS Series #3 No Clean Super Wick Desoldering Braid, 0.075"" Width x 5' Length, Green (425-NS)",https://m.media-amazon.com/images/I/81KqX5IfgHL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00424S2C8,4.6,1097,5.51,0,Industrial  Scientific,FALSE,50
B08RXVH379,"BEHENO 8 PCS Q-Hanger, Screw Hooks for Outdoor String Lights - Ceiling Hooks for Hanging Plants Wind Chimes, Safety Buckle Design, Windproof, 2.2 Inches",https://m.media-amazon.com/images/I/61YJlrE0BoL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08RXVH379,4.7,5321,9.89,0,Industrial  Scientific,FALSE,0
B07BGGYYV1,"Fit Meal Prep 12 LB 13 x 7 x 4.5"" Heavy Duty Kraft Paper Bags Grocery Lunch Retail Shopping Durable Natural Brown Barrel Sack [150 Pack]",https://m.media-amazon.com/images/I/71gg7u+1JoL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07BGGYYV1,4.3,397,29.86,0,Industrial  Scientific,FALSE,0
B00NP0E7SI,Brinks 675-83001 Heavy Duty Dual Function Door Security Bar,https://m.media-amazon.com/images/I/31jqwroIa8L._AC_UL320_.jpg,https://www.amazon.ca/dp/B00NP0E7SI,4.4,7210,64.19,0,Industrial  Scientific,FALSE,0
B09L44C6HV,"CASOMAN 34 Pieces 3/8-Inch Dr.Torx Bit Socket and E-Torx (Star) Socket Set, Cr-V E Socket Set E4-20, S2 Torx Bit Socket Set T10-60, Tamper Proof Torx Bit Set TT10-TT55, 5/16""F to 3/8""M Adapter",https://m.media-amazon.com/images/I/71MRoBO2VJL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09L44C6HV,4.6,147,34.97,0,Industrial  Scientific,FALSE,0
B0844VD65J,"LINE10 Tools 20pk Mini Flap Sanding Wheel Rotary Tool Accessories Kit, 1/8-inch Shank",https://m.media-amazon.com/images/I/81Ek-Soue9L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0844VD65J,4.3,342,18.29,0,Industrial  Scientific,TRUE,50
B073M3RP1F,"JB Weld 8297CAN HighHeat 550 Degree Epoxy Putty Stick - 2 oz, Dark Grey",https://m.media-amazon.com/images/I/81If138jrjL._AC_UL320_.jpg,https://www.amazon.ca/dp/B073M3RP1F,4.3,55,13.99,0,Industrial  Scientific,FALSE,100
B08K1JGP8R,"STANZ (TM) Whetstone Set 2-in-1 Sharpening Stone 3000/8000, 400/1000 Grit Waterstone Kit - Knife Sharpener Stone Set Safe Non-Slip Bamboo Base Flattening Stone Included",https://m.media-amazon.com/images/I/71beGSIFGlL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08K1JGP8R,4.6,35,29.99,0,Industrial  Scientific,FALSE,0
B07S8SXM94,"5 Pieces Mini Pliers, Long Lasting Tool Set Cable Cutters – Long Needle Nose, Long Nose, Nipper Bent Nose, End Cutting, Diagonal Cutting, Precision Pliers Set",https://m.media-amazon.com/images/I/811t3nQVvSL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07S8SXM94,4.3,385,24.99,0,Industrial  Scientific,FALSE,0
B06WVQ5JY4,"Pioneer V3510560-L Flame Resistant PVC Long Rain Coat - 48"" Length, Yellow, L",https://m.media-amazon.com/images/I/71UWoTzTFUL._AC_UL320_.jpg,https://www.amazon.ca/dp/B06WVQ5JY4,3.9,399,19.31,20.32,Industrial  Scientific,FALSE,50
B0797DTFLM,The Ove Glove - Superior HEAT & FLAME Hand Protection - 1 PAIR,https://m.media-amazon.com/images/I/91TmZ9-StdL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0797DTFLM,4.8,6969,47,50,Industrial  Scientific,FALSE,50
B07TCRWZCW,"Sweetzer & Orange Reward Stickers for Teachers. 1008 Stickers for Kids in 9 Designs. 1 Inch School Stickers on Sheets. Teacher Supplies for Classroom, Potty Training Stickers, Motivational Stickers",https://m.media-amazon.com/images/I/71N+UIPYL+L._AC_UL320_.jpg,https://www.amazon.ca/dp/B07TCRWZCW,4.7,1767,9.99,12.99,Industrial  Scientific,FALSE,50
B07SYWRTMK,"ProCase Noise Reduction Safety Ear Muffs, Hearing Protection Earmuffs, NRR 28dB Noise Sound Protection Headphones for Shooting Gun Range Mowing Construction Woodwork Adult Kids -Black",https://m.media-amazon.com/images/I/61iGsWwJ20L._AC_UL320_.jpg,https://www.amazon.ca/dp/B07SYWRTMK,4.2,4140,25.99,28.99,Industrial  Scientific,FALSE,0
B0C5FKZ9LT,"KENANLAN 23 x 3 x 3 Hammer Handles Asp Baton 115cm Thickened Telescopic Rod Hollowing Drum Detection Hammer for House Decoration Inspection,(KENANLANahptzbsq2v)",https://m.media-amazon.com/images/I/51uoQULDLkL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C5FKZ9LT,3.2,7,11.9,14.69,Industrial  Scientific,FALSE,0
B0BM9778VD,"Over The Door Hooks Set of 4, Single Hooks Hanger Metal for Hanging Towel Coats Clothes Hats Bags Bathroom, Over The Door Hangers with Soft Rubber Surface Prevents Scratches. ( White )",https://m.media-amazon.com/images/I/51bsF3PthIL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BM9778VD,4.3,112,11.99,0,Industrial  Scientific,FALSE,0
B08YK95LMR,HangYu Portable Door Lock Travel Door Lock Home Security Portable Door Lock Prevent Unauthorized Entry to Provide Additional Security and Privacy Door Locks（2PCS red and Black）,https://m.media-amazon.com/images/I/61MHoUlVPDS._AC_UL320_.jpg,https://www.amazon.ca/dp/B08YK95LMR,4,576,13.99,0,Industrial  Scientific,FALSE,0
B00C9R5Y6C,"Liberty Glove & Safety K4517Q Cotton/Polyester Regular Weight Plain Seamless Knit Glove with Elastic String Knit Wrist, Large, Natural White (Pack of 12)",https://m.media-amazon.com/images/I/41YZatjVtYL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00C9R5Y6C,4.5,207,13.98,0,Industrial  Scientific,FALSE,50
B08Z3936D8,"Punch-Free Automatic Sensor Door Closer, Residential Sliding Screen Door Closer, Commercial Multifunctional Door Closer, Auto Door Closer with Steel Drawstring for Bedroom/Storm/Home (2 Pack White)",https://m.media-amazon.com/images/I/613AeOxCmgL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08Z3936D8,3.8,1017,8.99,15.1,Industrial  Scientific,FALSE,0
B07QF1CYKD,"CRAFTSMAN 3/8"" To 1/2"" Socket Adapter, 1/2-Inch Drive, Female to Male (CMMT99222)",https://m.media-amazon.com/images/I/51q1mfcwPVS._AC_UL320_.jpg,https://www.amazon.ca/dp/B07QF1CYKD,4.4,2159,7.99,0,Industrial  Scientific,FALSE,50
B09S6F5D8L,"IEMAI PLA Filament 3D Printer Filament, PLA Filament 1.75mm Dual Color Filament Silver Red Silk Metallic Filament 3D Printing Filament 1KG 2.2lb Color Change Magic Filament",https://m.media-amazon.com/images/I/711srgW3FIL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09S6F5D8L,4.4,712,27.99,0,Industrial  Scientific,FALSE,50
B0793RHS45,POWERTEC 71101 Deluxe Quick Release Strap Clamp | Woodworking Frame Clamping Strap Holder,https://m.media-amazon.com/images/I/71PEpXfyhkL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0793RHS45,4.3,3721,23.39,0,Industrial  Scientific,TRUE,50
B0BMG2B8H8,JULAU 10PCS Hold Down Toggle Clamps Woodworking Latch Antislip Hand Tool Holding Capacity Horizontal 201B 220lbs Heavy Duty Toggle Clamp Quick Release Tool(Grey),https://m.media-amazon.com/images/I/718Ge4A2sVL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BMG2B8H8,4.6,42,19.99,0,Industrial  Scientific,FALSE,0
B08SQF8R32,"WEN CLC212 Heavy-Duty Cast Iron C-Clamps with 2-Inch Jaw Opening and 1.2-Inch Throat, 4 Pack",https://m.media-amazon.com/images/I/81gKcAhVpIL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08SQF8R32,4.6,119,13.61,14.95,Industrial  Scientific,FALSE,0
B096ZW7HNZ,"Hromee 1/4-Inch x 10ft Polyurethane Recoil Air Hose with Fittings Compressor Hose with 1/4 in. Industrial NPT Coupler and Plug Kit, Red",https://m.media-amazon.com/images/I/71XTQXHKZkL._AC_UL320_.jpg,https://www.amazon.ca/dp/B096ZW7HNZ,4.5,237,25.99,0,Industrial  Scientific,FALSE,0
B09PQYJ44L,"ADHES Tape and Drape, Pre-Taped Masking Film, Pull Down Drop Sheet for Automotive Painting Covering, Protection Covering Paper for Car, Floor, Machine, 22"" W x 33 Yds Long 3-Roll",https://m.media-amazon.com/images/I/61t10ZIdN3L._AC_UL320_.jpg,https://www.amazon.ca/dp/B09PQYJ44L,4.2,120,15.99,0,Industrial  Scientific,FALSE,50
B081TZ16J4,"10pcs Cocktail Sticks Set Stainless Steel Fruit Sticks,Reusable Drink Picks Appetizer Toothpicks Martini Glass Picks",https://m.media-amazon.com/images/I/61Tg6Gz1UqL._AC_UL320_.jpg,https://www.amazon.ca/dp/B081TZ16J4,4.6,234,12.98,0,Industrial  Scientific,FALSE,0
B082XTPD7G,"Amazon Basics Window Squeegee with Handle for Glass, Mirror, Car Window",https://m.media-amazon.com/images/I/71ONVDecu2L._AC_UL320_.jpg,https://www.amazon.ca/dp/B082XTPD7G,4.2,5307,12.61,0,Industrial  Scientific,FALSE,50
B089W3BS39,3M Double Sided Adhesive Tape Pads 10 PCS - OAPRIRE Multipurpose 3M VHB Sticky Adhesive Pads Replacement Mounting Tape with Stainless Steel Folding Scissors and Storage Box - 1.96 in x 1.57 in,https://m.media-amazon.com/images/I/71Nk9DtwN-L._AC_UL320_.jpg,https://www.amazon.ca/dp/B089W3BS39,4.2,198,12.99,0,Industrial  Scientific,FALSE,0
B0BVHRTL6H,"Cordless Soldering Iron Kit, 30W Soldering Gun with Welding Wire, Suitable for Milwaukee M18 18V Li-ion Battery, One-Handed Operation for Welding Circuit Board, Appliance Repair, Home DIY",https://m.media-amazon.com/images/I/619VAQbYkKL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BVHRTL6H,4.1,46,52.99,0,Industrial  Scientific,FALSE,0
B00E5YSH3E,"Weiser Satin Nickel Round Privacy Pocket Door Lock for Bedroom and Bathroom Doors, Sliding Door Lock/Slide Door Lock, Door Lock for Bedroom, Bathroom Door Lock, Traditional Home Décor",https://m.media-amazon.com/images/I/61CenUPh9FL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00E5YSH3E,4.2,178,31.98,0,Industrial  Scientific,FALSE,0
B08NXM4BDS,"Evolution R255DCT - 10 in Concrete Saw (Aka Circular Saw, Angle Grinder, Chop Saw, Cut Off Saw, Demo Saw, Disc Cutter, Power Cutter) - 15A Motor, No Gas - 4-1/16 in Cut - Incl Premium Diamond Blade",https://m.media-amazon.com/images/I/71rfYhhqQCL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08NXM4BDS,4.3,131,250,310.99,Industrial  Scientific,FALSE,50
B0B7FGB7JG,"2 Pack - POWAWINI GFCI Outlet, UL Listed, Tamper-Resistant, Weather Resistant Receptacle Indoor or Outdoor Use, LED Indicator with Decor Wall Plates and Screws (Black, 15 Amp)",https://m.media-amazon.com/images/I/51UhIwy3djL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B7FGB7JG,4.5,585,29.99,0,Industrial  Scientific,FALSE,100
B09V2SL41S,"SDBAUX Retractable USB C Cable 2-Pack 3.3ft, USB A to Type-C Charger Cord QC 3.0 Fast Charging Data Sync Compatible with Oculus Quest Galaxy S21 S20 S10 Note G6 G5 PS5 and More",https://m.media-amazon.com/images/I/612iMKQ5kvL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09V2SL41S,4.3,464,14.99,0,Industrial  Scientific,FALSE,50
B0000TZYG6,"BOSCH 2-5/8-Inch x 22-Inch SDS Max Rotary Hammer Core Bit HC8526 , Gray",https://m.media-amazon.com/images/I/41dGA51tHyL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0000TZYG6,4.5,1233,247.53,0,Industrial  Scientific,FALSE,50
B075WBCSKS,"Calf Brace for Torn Calf Muscle and Shin Splint Relief - Calf Compression Sleeve for Strain, Tear, Lower Leg Injury - Neoprene Runners Splints Wrap for Men and Women",https://m.media-amazon.com/images/I/61GiNNbBKeL._AC_UL320_.jpg,https://www.amazon.ca/dp/B075WBCSKS,4.4,705,29.99,0,Industrial  Scientific,FALSE,50
B0B2R7PD51,"DEWENWILS 5.0A USB Wall Outlet, USB Outlet with Type C & Type A USB Ports, 15 Amp Tamper Resistant Receptacle Outlet, Wall Plate Included, ETL Listed, 2 Pack",https://m.media-amazon.com/images/I/61wM-hkb1aL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B2R7PD51,4.1,149,32.99,0,Industrial  Scientific,FALSE,50
B0B95S7Q47,FoxAlien AP30A Portable Air Assist Pump 30L/min Adjustable Air Volume for Laser Engraver CNC Engraving Machines,https://m.media-amazon.com/images/I/61IGZI2l1rL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B95S7Q47,4.7,17,109.99,0,Industrial  Scientific,FALSE,0
B0BV6R2X38,"Utility Hook Blades 30 Pack, High Carbon Steel Standard Size Utility Knife Refill Blades, Heavy Duty SK5 Hooked Razor Replacement Blades",https://m.media-amazon.com/images/I/61MOMVyEUPL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BV6R2X38,4.5,164,14.99,0,Industrial  Scientific,FALSE,0
B007JZ1LG6,"3M Full Facepiece Reusable Respirator 6800, Paint Vapors, Dust, Mold, Chemicals, Medium Grey",https://m.media-amazon.com/images/I/71MPTXV7rlL._AC_UL320_.jpg,https://www.amazon.ca/dp/B007JZ1LG6,4.7,1714,178.6,0,Industrial  Scientific,FALSE,50
B0BJT8Q4Z2,"8 inch Widespread Bathroom Faucet with Drain and Supply Hose, 2 Handles Brushed Gold Bathroom Faucet for Sink 3 Hole, ChiLDano Bathroom Faucet Gold CH3166BG",https://m.media-amazon.com/images/I/61cVULkzv9L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BJT8Q4Z2,4.4,48,87.37,0,Industrial  Scientific,FALSE,0
B07SX1BYQ9,"SOLUDE 2 Pack Glass Suction Cup,Aluminium Heavy Duty Vacuum Lifter for Moving Glass/Window/Tiles/Mirror/Granite,Double Gripper Sucker Plate",https://m.media-amazon.com/images/I/51FEJOjjlzL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07SX1BYQ9,4.3,884,39.99,0,Industrial  Scientific,TRUE,0
B09H67W2NF,"Palace Learning 4 Pack - Anatomical Poster Set - Laminated - Muscular, Skeletal, Ligaments of the Joints, Nervous System - Anatomy Chart Set (LAMINATED, 18” x 24”)",https://m.media-amazon.com/images/I/91p2fq-pl1L._AC_UL320_.jpg,https://www.amazon.ca/dp/B09H67W2NF,4.8,71,28.99,0,Industrial  Scientific,FALSE,50
B07BXQWSHQ,Men's Designer Fragrance Samples (9ct),https://m.media-amazon.com/images/I/71gNgiY23sL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07BXQWSHQ,5,1,60.33,0,Industrial  Scientific,FALSE,50
B0069F4H0E,Woods Southwire 64162122 2 Conductor 18/2 Thermostat Wire; 18-Gauge Solid Copper Class 2 Power-Circuit Cable; Brown,https://m.media-amazon.com/images/I/31-4fgjL5kL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0069F4H0E,4.6,741,17.37,25.19,Industrial  Scientific,FALSE,0
B08YQKVQK4,"BESTTEN Matte Black Entry Door Lever with Key, Zinc Alloy (Not Aluminum Alloy) Monaco Contemporary Square Entrance Door Handle with Removable Latch Plate, Heavy Duty Front Door Lock",https://m.media-amazon.com/images/I/7144Wr+Cb-L._AC_UL320_.jpg,https://www.amazon.ca/dp/B08YQKVQK4,4.4,857,34.99,0,Industrial  Scientific,FALSE,100
B08F32MR3Q,"Cache Faucet Aerator Keys Faucet Aerator Removal Wrench Tools Cache Aerators for M 16.5,18.5,21.5,22.5,24 (5 Size)",https://m.media-amazon.com/images/I/61ELQ9UzKpS._AC_UL320_.jpg,https://www.amazon.ca/dp/B08F32MR3Q,3.7,506,10.59,0,Industrial  Scientific,FALSE,0
B0BYF4FN1P,"Propylene Glycol – (1 Liter) USP/Pharmaceutical and Food Grade - Highest Purity (99.9 Wt%), Humidor, Fog Machine, Soap & Detergents, Humectant, Cosmetics, Alcohol-Free, Safe and Nontoxic",https://m.media-amazon.com/images/I/71l87o-+uXL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BYF4FN1P,3.7,8,27.95,0,Industrial  Scientific,FALSE,50
B07TSNV1WM,"GPLAN USB C Cable 2Pack USB Type C Charging Cable, 3A Fast Charging USB to USB C Cable Braided Charger Cord for Samsung Galaxy S23 22 S21 S20 S10 Note 10/20, iPhone 15, Google Pixel, PS5, Long 10ft",https://m.media-amazon.com/images/I/711K3s099kL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07TSNV1WM,4.3,1302,12.99,0,Industrial  Scientific,FALSE,50
B07JVD9RYX,"6pcs 3"" 4"" 5"" Welding Magnet 75lbsX2+ 50lbsX2+ 25lbsX2 Strength Strong Welding Magnets and Clamps Metal Working Mig Tools and Equipment Magnetic Welding Holder 45 90 135 Degree Angle Magnets",https://m.media-amazon.com/images/I/71fBDSPNy0L._AC_UL320_.jpg,https://www.amazon.ca/dp/B07JVD9RYX,4.5,2376,38.99,0,Industrial  Scientific,TRUE,50
B07PGJBH1S,"DEWALT Bit Holder, 3-in-1, Impact Ready (DWA3HLDFT)",https://m.media-amazon.com/images/I/41oglzw85JL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07PGJBH1S,4.6,1213,13.79,0,Industrial  Scientific,FALSE,50
B0000UMLYI,"Celestron - PowerSeeker 50AZ Telescope - Manual Alt-Azimuth Telescope for Beginners - Compact and Portable - BONUS Astronomy Software Package - 50mm Aperture,21039",https://m.media-amazon.com/images/I/51Paa5l6J0L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0000UMLYI,3.9,4806,64.79,86.19,Industrial  Scientific,FALSE,0
B07QLTDQ3W,"CRAFTSMAN 20 Oz Hammer, Alloy Steel Smooth Head with Ergonomic Vibration Reducing Handle (CMHT51423)",https://m.media-amazon.com/images/I/415wp45ZcdL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07QLTDQ3W,4.7,763,19.99,36.99,Industrial  Scientific,FALSE,200
B0CBMN5BL9,"Weather Stripping Door Seal Strip,High Density Foam Tape,Doors and Windows Insulation Soundproofing Weatherproof,Self Adhesive Rubber Weatherstrip Door Seal Strip (1/4'' x 1/8'' x 49Feet)",https://m.media-amazon.com/images/I/71dpU+GtaWL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CBMN5BL9,4.6,14,14.99,0,Industrial  Scientific,FALSE,50
B0BYHP9H4Q,"Door Spring Stopper, 12 Piece Stainless Steel Stopper, Wall Mounted Heavy Duty Threaded Door Stop, Top Rubber Door Stoppers with Retainer and Screw, Black",https://m.media-amazon.com/images/I/61hf18BIYNL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BYHP9H4Q,5,6,15.99,16.99,Industrial  Scientific,FALSE,0
B0C5BS1HZ3,"Handheld Vacuum Cordless, Karcusiny Car Vacuum Cordless Powerful Suction 3 in 1 Rechargeable Vacuum Cleaner Cordless Vacuum Cleaner for Car Home Office (Black)",https://m.media-amazon.com/images/I/614nfcD7CcL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C5BS1HZ3,3.8,186,45.99,49.99,Industrial  Scientific,FALSE,50
B01N317H9H,Pioneer Hi Viz Surveyor's Safety Vest - Engineer Style - Snap Front - Breathable - Orange - V1010150-XL,https://m.media-amazon.com/images/I/51MRyhY432L._AC_UL320_.jpg,https://www.amazon.ca/dp/B01N317H9H,4.4,436,38.9,0,Industrial  Scientific,FALSE,50
B0000DD5H1,"Kreg SML-C125-100 Zinc Pocket Screws, 1 1/4 Inch, 8 Coarse Thread, Maxi-Loc Head (100 Count)",https://m.media-amazon.com/images/I/71myayU8IcL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0000DD5H1,4.7,1565,9.19,0,Industrial  Scientific,FALSE,50
B07DNZ9M12,"AGPTEK 2 in 1 3.5mm AUX Audio Jack Male to USB 2.0 Male Data Sync & Charge Cable for MP3 / MP4 Players, Recorders, and Other Portable Devices, Gold-Plated, 0.8m / 2.6 feet, Black",https://m.media-amazon.com/images/I/51BNEHgiO-L._AC_UL320_.jpg,https://www.amazon.ca/dp/B07DNZ9M12,3.9,342,13.99,0,Industrial  Scientific,FALSE,50
B081BLY2GG,"Philips Hue White 7W Equivalent 40W Filament G25 Base E26 LED Smart Bulb, Dimmable, Bluetooth & Zigbee compatible, voice activated with Alexa",https://m.media-amazon.com/images/I/71rQbNLrTNL._AC_UL320_.jpg,https://www.amazon.ca/dp/B081BLY2GG,4.3,46,35.97,44.99,Industrial  Scientific,FALSE,0
B07C68GTVK,"FastCap Zero Clearance Tape, 5 Strips, 2"" x 16"", Made in USA",https://m.media-amazon.com/images/I/71DDOuyeViL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07C68GTVK,4.5,1759,17.95,0,Industrial  Scientific,FALSE,50
B08YJ941RV,"Professional Bar Spoons, Stainless Steel Spiral Pattern Bartender Stir Bar(Silver)",https://m.media-amazon.com/images/I/41JEY-DaMoL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08YJ941RV,4.7,145,8.99,9.99,Industrial  Scientific,FALSE,50
B099N8LZQV,"SpeTool Spoilboard Surfacing Router Bit, 1/2 inch Shank 2.5 inch Diameter, 4-Wings Planing bit for Wood Slab Flattening",https://m.media-amazon.com/images/I/61NP2gAGzeL._AC_UL320_.jpg,https://www.amazon.ca/dp/B099N8LZQV,4.3,215,94.99,0,Industrial  Scientific,FALSE,0
B0B5TKYX3X,"3 Pack 3 in 1 Multi USB Retractable Charger Cable,3A Multiple Charging Cord Adapter with Dual Phone/USB-C/Micro-USB Port Adapter, Fast Charging Compatible with Cell Phones Tablets Universal Use",https://m.media-amazon.com/images/I/71ZKbiujrAL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B5TKYX3X,4.1,125,14.99,0,Industrial  Scientific,FALSE,50
B0C2KL78G1,"Penlight for Nurses Pen Torch Light Reusable LED Penlight with Pupil Gauge Nurses Pin Light for Torch Nurse Students Doctors with Pocket Clip (Fresh Colors, 6)",https://m.media-amazon.com/images/I/71EHrSDm0NL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C2KL78G1,5,1,12,17.99,Industrial  Scientific,FALSE,50
